DATE,NIFTY_500_CLOSE,52W_HIGH,52W_LOW,PCT_HIGH,ABOVE_200SMA,PCT_ABOVE_200SMA
2007-08-23,3421.49560546875,6,9,2.3,132,51.6
2007-08-24,3478.9453125,4,9,1.6,132,51.6
2007-08-27,3575.845458984375,5,4,2.0,153,59.8
2007-08-28,3599.6953125,5,4,1.9,155,60.3
2007-08-29,3625.645263671875,7,5,2.7,154,59.9
2007-08-30,3656.7451171875,11,5,4.3,165,64.0
2007-08-31,3711.545166015625,10,4,3.9,168,65.1
2007-09-03,3746.2451171875,20,4,7.8,173,67.1
2007-09-04,3754.9951171875,22,4,8.5,172,66.7
2007-09-05,3755.09521484375,23,4,8.9,175,67.8
2007-09-06,3789.89501953125,18,4,7.0,177,68.6
2007-09-07,3782.7451171875,23,4,8.9,178,69.0
2007-09-10,3787.9951171875,23,5,8.9,176,68.2
2007-09-11,3787.9951171875,25,6,9.7,178,68.7
2007-09-12,3789.59521484375,20,5,7.7,174,67.2
2007-09-13,3822.744873046875,21,5,8.1,179,69.1
2007-09-14,3800.84521484375,25,5,9.7,175,67.6
2007-09-17,3793.2451171875,17,5,6.6,174,67.2
2007-09-18,3834.744873046875,16,6,6.2,174,67.2
2007-09-19,3963.644775390625,42,4,16.2,187,72.2
2007-09-20,3987.94482421875,38,6,14.7,188,72.6
2007-09-21,4036.49462890625,37,6,14.3,189,73.0
2007-09-24,4104.49462890625,44,4,17.0,189,73.0
2007-09-25,4111.04443359375,39,6,15.1,186,71.8
2007-09-26,4122.44482421875,39,5,15.1,193,74.5
2007-09-27,4150.14453125,31,5,12.0,194,74.9
2007-09-28,4188.54443359375,32,5,12.4,199,76.8
2007-10-01,4237.79443359375,40,7,15.4,199,76.8
2007-10-03,4327.494140625,56,6,21.6,198,76.4
2007-10-04,4335.244140625,36,4,13.9,193,74.5
2007-10-05,4301.744140625,32,6,12.3,192,73.8
2007-10-08,4195.24462890625,13,9,5.0,187,71.9
2007-10-09,4369.6943359375,9,9,3.5,190,73.1
2007-10-10,4454.5439453125,27,5,10.4,190,73.1
2007-10-11,4523.7939453125,33,7,12.7,190,73.1
2007-10-12,4451.39404296875,29,8,11.2,188,72.3
2007-10-15,4621.0439453125,38,6,14.6,193,74.2
2007-10-16,4634.0439453125,50,8,19.2,194,74.6
2007-10-17,4531.6943359375,16,21,6.2,188,72.3
2007-10-18,4372.84423828125,30,6,11.5,185,71.2
2007-10-19,4250.44482421875,5,8,1.9,177,68.1
2007-10-22,4238.3447265625,6,7,2.3,182,70.0
2007-10-23,4465.744140625,8,3,3.1,186,71.5
2007-10-24,4493.994140625,22,4,8.5,185,71.2
2007-10-25,4545.64404296875,26,4,10.0,191,73.5
2007-10-26,4650.1943359375,32,4,12.3,195,75.0
2007-10-29,4782.94384765625,56,3,21.5,201,77.3
2007-10-30,4770.8935546875,48,5,18.5,198,76.2
2007-10-31,4806.84375,39,6,15.0,197,75.8
2007-11-01,4757.84375,50,7,19.2,189,72.7
2007-11-02,4810.49365234375,21,9,8.1,186,71.5
2007-11-05,4775.3935546875,40,6,15.4,185,71.2
2007-11-06,4754.79345703125,40,8,15.4,188,72.3
2007-11-07,4747.44384765625,15,7,5.8,189,72.7
2007-11-08,4689.44384765625,14,8,5.4,186,71.5
2007-11-12,4639.39404296875,20,9,7.7,177,68.1
2007-11-13,4717.1435546875,29,8,11.2,179,68.8
2007-11-14,4902.44384765625,41,3,15.8,184,70.8
2007-11-15,4923.84375,49,3,18.8,192,73.8
2007-11-16,4939.09375,37,4,14.2,198,76.2
2007-11-19,4983.34375,53,3,20.4,209,80.4
2007-11-20,4883.1435546875,41,4,15.8,209,80.4
2007-11-21,4666.79345703125,14,6,5.4,200,76.9
2007-11-22,4620.744140625,6,7,2.3,200,76.9
2007-11-23,4705.04345703125,9,3,3.5,201,77.3
2007-11-26,4814.29345703125,17,3,6.5,203,78.1
2007-11-27,4805.29345703125,16,3,6.1,204,78.2
2007-11-28,4754.74365234375,14,4,5.4,202,77.4
2007-11-29,4741.04345703125,12,4,4.6,201,77.0
2007-11-30,4869.54345703125,20,4,7.7,209,80.1
2007-12-03,4969.94384765625,25,3,9.6,212,81.2
2007-12-04,5003.29345703125,40,3,15.3,217,83.1
2007-12-05,5081.193359375,40,3,15.3,222,85.1
2007-12-06,5081.54296875,50,3,19.2,221,84.7
2007-12-07,5095.64306640625,24,3,9.2,223,85.4
2007-12-10,5107.39306640625,30,3,11.5,223,85.4
2007-12-11,5192.54296875,34,3,13.0,226,86.6
2007-12-12,5263.79296875,34,3,13.0,232,88.9
2007-12-13,5217.14306640625,42,3,16.1,230,88.1
2007-12-14,5223.9931640625,31,3,11.9,233,89.3
2007-12-17,4980.84375,28,3,10.7,225,86.2
2007-12-18,4965.69384765625,9,3,3.4,222,85.1
2007-12-19,4969.1435546875,19,3,7.3,226,86.6
2007-12-20,4971.04345703125,12,4,4.6,222,85.1
2007-12-24,5126.39306640625,10,3,3.8,232,88.9
2007-12-26,5228.54296875,15,3,5.7,232,88.9
2007-12-27,5234.29296875,24,3,9.2,233,89.3
2007-12-28,5284.193359375,27,3,10.3,237,90.5
2007-12-31,5354.693359375,49,3,18.6,240,90.9
2008-01-01,5384.54296875,61,3,23.1,241,91.3
2008-01-02,5437.79248046875,60,3,22.7,242,91.7
2008-01-03,5442.19287109375,59,3,22.3,240,90.9
2008-01-04,5502.5927734375,47,3,17.8,241,91.3
2008-01-07,5500.142578125,39,3,14.8,238,90.2
2008-01-08,5460.29248046875,28,3,10.6,235,89.0
2008-01-09,5451.892578125,15,3,5.7,234,88.6
2008-01-10,5319.89306640625,14,3,5.3,225,85.2
2008-01-11,5348.193359375,9,6,3.4,223,84.5
2008-01-14,5385.2431640625,14,4,5.3,224,84.8
2008-01-15,5282.09326171875,13,6,4.9,220,83.3
2008-01-16,5164.943359375,6,8,2.3,217,82.2
2008-01-17,5151.14306640625,6,6,2.3,216,81.8
2008-01-18,4925.84375,7,12,2.7,203,76.9
2008-01-21,4425.5439453125,4,39,1.5,158,59.8
2008-01-22,4134.29443359375,4,68,1.5,113,42.8
2008-01-23,4416.994140625,5,8,1.9,147,55.7
2008-01-24,4267.0947265625,4,4,1.5,130,49.2
2008-01-25,4567.1943359375,4,3,1.5,156,59.1
2008-01-28,4497.494140625,4,4,1.5,153,58.0
2008-01-29,4491.244140625,4,3,1.5,153,58.0
2008-01-30,4385.59423828125,4,3,1.5,138,52.3
2008-01-31,4348.994140625,5,3,1.9,132,50.0
2008-02-01,4450.0439453125,4,3,1.5,145,54.7
2008-02-04,4588.39404296875,6,4,2.3,156,58.9
2008-02-05,4617.2939453125,5,3,1.9,166,62.6
2008-02-06,4503.39404296875,4,3,1.5,158,59.6
2008-02-07,4354.1943359375,4,3,1.5,142,53.6
2008-02-08,4313.9443359375,4,3,1.5,133,50.2
2008-02-11,4086.794677734375,4,6,1.5,103,38.7
2008-02-12,4054.39453125,4,11,1.5,100,37.6
2008-02-13,4111.64453125,4,6,1.5,103,38.7
2008-02-14,4343.5439453125,5,4,1.9,122,45.9
2008-02-15,4432.59423828125,6,3,2.3,129,48.5
2008-02-18,4421.2939453125,4,3,1.5,126,47.4
2008-02-19,4428.6943359375,5,3,1.9,128,48.1
2008-02-20,4326.34423828125,4,5,1.5,121,45.5
2008-02-21,4357.34423828125,4,3,1.5,127,47.7
2008-02-22,4295.34423828125,4,3,1.5,121,45.5
2008-02-25,4346.84423828125,4,5,1.5,121,45.3
2008-02-26,4406.0439453125,4,4,1.5,130,48.7
2008-02-27,4407.9443359375,5,4,1.9,128,47.9
2008-02-28,4404.34423828125,6,4,2.2,128,47.9
2008-02-29,4360.6943359375,4,5,1.5,130,48.7
2008-03-03,4138.94482421875,5,9,1.9,106,39.6
2008-03-04,4045.294677734375,5,13,1.9,96,35.8
2008-03-05,4065.64453125,5,13,1.9,88,32.8
2008-03-07,3922.494873046875,5,21,1.9,74,27.6
2008-03-10,3927.894775390625,5,31,1.9,68,25.4
2008-03-11,4024.39453125,4,6,1.5,80,29.9
2008-03-12,4010.14453125,6,5,2.2,84,31.2
2008-03-13,3785.09521484375,6,12,2.2,58,21.6
2008-03-14,3868.644775390625,4,15,1.5,62,23.0
2008-03-17,3642.34521484375,4,40,1.5,38,14.1
2008-03-18,3642.795166015625,4,44,1.5,36,13.4
2008-03-19,3657.795166015625,5,25,1.9,37,13.8
2008-03-24,3656.445068359375,4,49,1.5,34,12.6
2008-03-25,3879.744873046875,5,8,1.9,41,15.2
2008-03-26,3867.244873046875,5,6,1.9,45,16.7
2008-03-27,3862.244873046875,5,6,1.9,43,16.0
2008-03-28,3971.144775390625,4,3,1.5,61,22.7
2008-03-31,3825.844970703125,5,4,1.9,50,18.6
2008-04-01,3817.44482421875,4,2,1.5,50,18.6
2008-04-02,3835.494873046875,4,2,1.5,52,19.3
2008-04-03,3840.294921875,4,2,1.5,54,20.1
2008-04-04,3747.945068359375,5,3,1.9,48,17.8
2008-04-07,3830.494873046875,5,3,1.9,52,19.3
2008-04-08,3807.09521484375,4,4,1.5,56,20.8
2008-04-09,3844.394775390625,5,3,1.9,59,21.9
2008-04-10,3830.744873046875,5,2,1.9,59,21.9
2008-04-11,3861.69482421875,5,3,1.9,63,23.4
2008-04-15,3937.994873046875,5,3,1.9,61,22.7
2008-04-16,3959.744873046875,5,3,1.9,64,23.8
2008-04-17,4027.89453125,4,2,1.5,74,27.5
2008-04-21,4099.74462890625,4,4,1.5,81,30.0
2008-04-22,4120.8447265625,6,3,2.2,82,30.4
2008-04-23,4105.24462890625,6,2,2.2,87,32.2
2008-04-24,4083.5947265625,4,2,1.5,86,31.9
2008-04-25,4162.54443359375,6,2,2.2,87,32.2
2008-04-28,4156.89453125,8,4,3.0,90,33.3
2008-04-29,4233.24462890625,9,2,3.3,101,37.4
2008-04-30,4222.0947265625,8,2,3.0,102,37.8
2008-05-02,4280.39453125,9,3,3.3,107,39.6
2008-05-05,4267.8447265625,6,2,2.2,108,40.0
2008-05-06,4217.49462890625,5,2,1.9,104,38.5
2008-05-07,4198.5947265625,6,2,2.2,94,34.8
2008-05-08,4152.29443359375,5,4,1.9,96,35.6
2008-05-09,4064.0947265625,6,5,2.2,84,31.1
2008-05-12,4066.294677734375,5,7,1.9,82,30.4
2008-05-13,4041.49462890625,5,3,1.9,82,30.4
2008-05-14,4081.294677734375,4,6,1.5,86,31.9
2008-05-15,4159.29443359375,4,3,1.5,92,34.1
2008-05-16,4198.0947265625,4,2,1.5,97,35.9
2008-05-20,4158.89453125,4,2,1.5,99,36.7
2008-05-21,4174.5947265625,5,3,1.9,98,36.3
2008-05-22,4099.8447265625,4,4,1.5,93,34.4
2008-05-23,4037.3447265625,4,4,1.5,85,31.5
2008-05-26,3962.494873046875,4,10,1.5,80,29.6
2008-05-27,3944.19482421875,5,11,1.9,71,26.3
2008-05-28,3991.494873046875,5,7,1.9,75,27.8
2008-05-29,3939.394775390625,7,9,2.6,75,27.8
2008-05-30,3959.644775390625,5,7,1.9,74,27.4
2008-06-02,3853.544921875,5,10,1.9,63,23.3
2008-06-03,3831.644775390625,4,17,1.5,66,24.4
2008-06-04,3719.39501953125,4,16,1.5,56,20.7
2008-06-05,3774.59521484375,4,17,1.5,59,21.9
2008-06-06,3730.4951171875,4,7,1.5,56,20.7
2008-06-09,3611.79541015625,4,39,1.5,49,18.1
2008-06-10,3570.595458984375,4,19,1.5,47,17.4
2008-06-11,3632.34521484375,4,11,1.5,48,17.8
2008-06-12,3645.59521484375,4,19,1.5,52,19.3
2008-06-13,3634.795166015625,5,9,1.9,52,19.3
2008-06-16,3679.7451171875,6,6,2.2,54,20.0
2008-06-17,3753.545166015625,4,4,1.5,60,22.2
2008-06-18,3701.195068359375,4,6,1.5,55,20.4
2008-06-19,3633.445068359375,4,4,1.5,49,18.1
2008-06-20,3510.9453125,4,17,1.5,44,16.3
2008-06-23,3416.595703125,4,41,1.5,30,11.1
2008-06-24,3359.045654296875,4,47,1.5,26,9.6
2008-06-25,3401.045654296875,4,66,1.5,29,10.7
2008-06-26,3430.99560546875,4,16,1.5,31,11.5
2008-06-27,3293.6455078125,4,51,1.5,29,10.7
2008-06-30,3203.345947265625,4,71,1.5,25,9.3
2008-07-01,3075.7958984375,3,96,1.1,17,6.3
2008-07-02,3224.995849609375,3,93,1.1,16,5.9
2008-07-03,3098.69580078125,3,37,1.1,17,6.3
2008-07-04,3178.145751953125,4,24,1.5,19,7.0
2008-07-07,3207.7958984375,4,6,1.5,22,8.1
2008-07-08,3185.995849609375,4,14,1.5,21,7.8
2008-07-09,3321.3955078125,4,5,1.5,24,8.9
2008-07-10,3323.6455078125,3,5,1.1,24,8.9
2008-07-11,3232.19580078125,3,6,1.1,21,7.8
2008-07-14,3222.7958984375,3,8,1.1,22,8.1
2008-07-15,3085.495849609375,3,22,1.1,16,5.9
2008-07-16,3049.84619140625,3,29,1.1,14,5.2
2008-07-17,3146.145751953125,3,14,1.1,18,6.7
2008-07-18,3248.0458984375,4,11,1.5,19,7.0
2008-07-21,3289.795654296875,5,7,1.9,19,7.0
2008-07-22,3355.8955078125,5,4,1.9,21,7.8
2008-07-23,3550.79541015625,6,4,2.2,27,10.0
2008-07-24,3524.495361328125,4,4,1.5,29,10.7
2008-07-25,3452.4453125,3,4,1.1,28,10.4
2008-07-28,3469.395263671875,4,3,1.5,29,10.7
2008-07-29,3350.445556640625,4,5,1.5,26,9.6
2008-07-30,3449.745361328125,3,4,1.1,30,11.1
2008-07-31,3456.6953125,3,4,1.1,35,12.9
2008-08-01,3524.245361328125,3,4,1.1,35,12.9
2008-08-04,3531.145263671875,4,2,1.5,39,14.4
2008-08-05,3615.895263671875,4,2,1.5,41,15.1
2008-08-06,3618.595458984375,4,2,1.5,38,14.0
2008-08-07,3625.6953125,4,2,1.5,39,14.4
2008-08-08,3634.9951171875,3,2,1.1,45,16.6
2008-08-11,3707.795166015625,3,2,1.1,52,19.2
2008-08-12,3656.09521484375,3,2,1.1,50,18.5
2008-08-13,3637.695068359375,4,2,1.5,49,18.1
2008-08-14,3551.29541015625,3,2,1.1,45,16.6
2008-08-18,3519.29541015625,3,4,1.1,42,15.5
2008-08-19,3500.745361328125,3,3,1.1,42,15.5
2008-08-20,3536.895263671875,3,2,1.1,45,16.6
2008-08-21,3433.99560546875,5,2,1.8,40,14.8
2008-08-22,3459.745361328125,4,6,1.5,43,15.9
2008-08-25,3467.395263671875,4,5,1.5,42,15.5
2008-08-26,3468.895263671875,3,4,1.1,43,15.9
2008-08-27,3435.24560546875,4,4,1.5,44,16.2
2008-08-28,3376.795654296875,4,6,1.5,43,15.9
2008-08-29,3489.04541015625,3,4,1.1,45,16.6
2008-09-01,3481.54541015625,3,3,1.1,46,17.0
2008-09-02,3599.6953125,4,2,1.5,50,18.5
2008-09-04,3562.6953125,4,2,1.5,51,18.8
2008-09-05,3489.345458984375,3,3,1.1,46,17.0
2008-09-08,3575.04541015625,7,2,2.6,50,18.5
2008-09-09,3560.495361328125,3,3,1.1,45,16.6
2008-09-10,3507.395263671875,5,2,1.8,47,17.3
2008-09-11,3433.095703125,4,5,1.5,42,15.5
2008-09-12,3377.8955078125,4,6,1.5,40,14.8
2008-09-15,3243.595947265625,3,22,1.1,27,10.0
2008-09-16,3229.095947265625,3,27,1.1,26,9.6
2008-09-17,3168.995849609375,4,14,1.5,24,8.9
2008-09-18,3169.745849609375,3,53,1.1,23,8.5
2008-09-19,3314.345703125,3,4,1.1,30,11.1
2008-09-22,3301.1455078125,3,6,1.1,29,10.7
2008-09-23,3233.995849609375,3,8,1.1,26,9.6
2008-09-24,3255.94580078125,3,11,1.1,24,8.9
2008-09-25,3221.69580078125,4,16,1.5,23,8.5
2008-09-26,3123.745849609375,4,31,1.5,22,8.1
2008-09-29,3007.89599609375,4,71,1.5,20,7.4
2008-09-30,3058.59619140625,4,102,1.5,23,8.5
2008-10-01,3082.7958984375,4,12,1.5,22,8.1
2008-10-03,2984.296142578125,4,15,1.5,19,7.0
2008-10-06,2809.346435546875,3,82,1.1,14,5.2
2008-10-07,2790.896240234375,3,99,1.1,14,5.2
2008-10-08,2693.896484375,3,162,1.1,10,3.7
2008-10-10,2507.546875,3,180,1.1,6,2.2
2008-10-13,2654.3466796875,3,30,1.1,10,3.7
2008-10-14,2685.046630859375,4,10,1.5,15,5.5
2008-10-15,2553.296630859375,3,43,1.1,11,4.0
2008-10-16,2514.696533203125,3,121,1.1,10,3.7
2008-10-17,2386.44677734375,3,53,1.1,8,2.9
2008-10-20,2409.896728515625,3,70,1.1,10,3.7
2008-10-21,2491.44677734375,3,26,1.1,10,3.7
2008-10-22,2378.19677734375,3,51,1.1,9,3.3
2008-10-23,2285.39697265625,3,105,1.1,8,2.9
2008-10-24,2035.247314453125,3,167,1.1,4,1.5
2008-10-27,1973.6973876953125,3,219,1.1,3,1.1
2008-10-29,2098.497314453125,3,30,1.1,6,2.2
2008-10-31,2225.697021484375,3,18,1.1,7,2.6
2008-11-03,2340.996826171875,3,8,1.1,8,2.9
2008-11-04,2421.246826171875,3,5,1.1,9,3.3
2008-11-05,2329.846923828125,3,5,1.1,8,2.9
2008-11-06,2257.047119140625,3,8,1.1,7,2.6
2008-11-07,2312.2470703125,3,10,1.1,10,3.7
2008-11-10,2438.096923828125,3,4,1.1,11,4.0
2008-11-11,2302.39697265625,3,3,1.1,8,2.9
2008-11-12,2239.297119140625,3,11,1.1,8,2.9
2008-11-14,2203.547119140625,3,9,1.1,9,3.3
2008-11-17,2176.297119140625,3,29,1.1,9,3.3
2008-11-18,2094.247314453125,3,38,1.1,8,2.9
2008-11-19,2055.197265625,4,28,1.5,6,2.2
2008-11-20,1988.4473876953125,3,58,1.1,7,2.6
2008-11-21,2067.197265625,3,52,1.1,6,2.2
2008-11-24,2075.04736328125,3,38,1.1,7,2.6
2008-11-25,2040.3973388671875,3,32,1.1,7,2.6
2008-11-26,2090.747314453125,3,48,1.1,9,3.3
2008-11-28,2093.097412109375,3,57,1.1,10,3.7
2008-12-01,2048.397216796875,3,26,1.1,8,2.9
2008-12-02,2029.3973388671875,3,62,1.1,9,3.3
2008-12-03,2040.5972900390625,3,23,1.1,10,3.7
2008-12-04,2132.647216796875,3,13,1.1,11,4.0
2008-12-05,2083.097412109375,3,13,1.1,10,3.7
2008-12-08,2121.647216796875,3,9,1.1,9,3.3
2008-12-10,2214.59716796875,3,6,1.1,10,3.7
2008-12-11,2222.34716796875,3,8,1.1,10,3.7
2008-12-12,2230.2470703125,3,8,1.1,13,4.8
2008-12-15,2282.34716796875,3,5,1.1,12,4.4
2008-12-16,2336.846923828125,3,1,1.1,14,5.1
2008-12-17,2268.39697265625,3,2,1.1,15,5.5
2008-12-18,2347.346923828125,3,3,1.1,18,6.6
2008-12-19,2370.346923828125,4,2,1.5,21,7.7
2008-12-22,2343.296875,3,1,1.1,20,7.4
2008-12-23,2286.09716796875,3,2,1.1,19,7.0
2008-12-24,2255.09716796875,3,9,1.1,20,7.4
2008-12-26,2212.4970703125,3,6,1.1,18,6.6
2008-12-29,2258.84716796875,4,8,1.5,18,6.6
2008-12-30,2304.39697265625,3,2,1.1,22,8.1
2008-12-31,2295.7470703125,3,2,1.1,24,8.8
2009-01-02,2380.396728515625,3,1,1.1,31,11.4
2009-01-05,2433.496826171875,3,1,1.1,30,11.0
2009-01-06,2431.246826171875,3,1,1.1,29,10.7
2009-01-07,2271.39697265625,3,5,1.1,22,8.1
2009-01-09,2225.447021484375,4,14,1.5,24,8.8
2009-01-12,2160.2470703125,3,8,1.1,18,6.6
2009-01-13,2136.597412109375,3,9,1.1,19,7.0
2009-01-14,2200.64697265625,3,8,1.1,20,7.4
2009-01-15,2133.29736328125,3,13,1.1,19,7.0
2009-01-16,2189.447021484375,3,9,1.1,19,7.0
2009-01-19,2204.297119140625,3,4,1.1,20,7.4
2009-01-20,2173.34716796875,3,6,1.1,20,7.4
2009-01-21,2110.847412109375,3,8,1.1,19,7.0
2009-01-22,2105.397216796875,3,23,1.1,19,7.0
2009-01-23,2072.847412109375,3,33,1.1,15,5.5
2009-01-27,2129.447265625,3,24,1.1,18,6.6
2009-01-28,2188.34716796875,3,12,1.1,18,6.6
2009-01-29,2171.89697265625,3,7,1.1,20,7.4
2009-01-30,2209.047119140625,3,8,1.1,18,6.6
2009-02-02,2138.79736328125,3,11,1.1,16,5.9
2009-02-03,2142.59716796875,3,12,1.1,17,6.2
2009-02-04,2153.2470703125,3,11,1.1,17,6.2
2009-02-05,2136.54736328125,4,13,1.5,18,6.6
2009-02-06,2180.697021484375,3,4,1.1,19,7.0
2009-02-09,2237.2470703125,3,6,1.1,18,6.6
2009-02-10,2248.89697265625,4,4,1.5,19,7.0
2009-02-11,2244.2470703125,3,8,1.1,19,7.0
2009-02-12,2225.797119140625,3,3,1.1,20,7.4
2009-02-13,2264.297119140625,3,3,1.1,24,8.8
2009-02-16,2193.297119140625,3,6,1.1,19,7.0
2009-02-17,2137.347412109375,3,10,1.1,16,5.9
2009-02-18,2138.847412109375,5,18,1.8,19,7.0
2009-02-19,2145.84716796875,4,10,1.5,19,7.0
2009-02-20,2106.097412109375,3,22,1.1,18,6.6
2009-02-24,2095.897216796875,3,38,1.1,18,6.6
2009-02-25,2113.097412109375,3,16,1.1,17,6.2
2009-02-26,2122.397216796875,3,29,1.1,18,6.6
2009-02-27,2112.847412109375,3,22,1.1,18,6.6
2009-03-02,2052.897216796875,4,40,1.5,18,6.6
2009-03-03,2016.29736328125,3,43,1.1,17,6.2
2009-03-04,2027.3973388671875,3,40,1.1,16,5.9
2009-03-05,1981.1973876953125,3,52,1.1,16,5.9
2009-03-06,2002.3973388671875,3,58,1.1,17,6.2
2009-03-09,1966.847412109375,3,44,1.1,18,6.6
2009-03-12,1994.3974609375,3,26,1.1,17,6.2
2009-03-13,2064.597412109375,3,11,1.1,20,7.4
2009-03-16,2114.79736328125,3,6,1.1,22,8.1
2009-03-17,2104.04736328125,3,2,1.1,21,7.7
2009-03-18,2134.897216796875,4,2,1.5,21,7.7
2009-03-19,2145.2470703125,4,4,1.5,21,7.7
2009-03-20,2139.697265625,3,2,1.1,21,7.7
2009-03-23,2230.547119140625,4,1,1.5,26,9.6
2009-03-24,2224.2470703125,4,3,1.5,25,9.2
2009-03-25,2255.59716796875,3,4,1.1,27,9.9
2009-03-26,2314.197021484375,5,2,1.8,33,12.1
2009-03-27,2343.69677734375,4,1,1.5,34,12.5
2009-03-30,2259.4970703125,3,3,1.1,33,12.1
2009-03-31,2294.84716796875,4,2,1.5,39,14.3
2009-04-01,2324.7470703125,3,2,1.1,42,15.4
2009-04-02,2429.046875,3,2,1.1,50,18.4
2009-04-06,2473.296875,4,1,1.5,58,21.3
2009-04-08,2537.546630859375,4,1,1.5,68,25.0
2009-04-09,2545.946533203125,5,2,1.8,76,27.9
2009-04-13,2598.946533203125,5,1,1.8,90,33.1
2009-04-15,2691.296630859375,5,1,1.8,111,40.8
2009-04-16,2593.896484375,5,1,1.8,88,32.4
2009-04-17,2612.5966796875,5,1,1.8,98,36.0
2009-04-20,2621.696533203125,4,1,1.5,103,37.9
2009-04-21,2612.646484375,5,1,1.8,106,39.0
2009-04-22,2584.896484375,5,1,1.8,104,38.2
2009-04-23,2645.99658203125,4,1,1.5,112,41.2
2009-04-24,2689.946533203125,5,1,1.8,119,43.8
2009-04-27,2674.74658203125,5,1,1.8,120,44.1
2009-04-28,2588.396484375,7,1,2.6,100,36.8
2009-04-29,2662.946533203125,7,1,2.6,112,41.2
2009-05-04,2788.04638671875,6,1,2.2,135,49.6
2009-05-05,2808.646240234375,6,1,2.2,140,51.5
2009-05-06,2778.29638671875,6,1,2.2,139,51.1
2009-05-07,2831.54638671875,6,1,2.2,154,56.6
2009-05-08,2795.9462890625,5,1,1.8,161,59.2
2009-05-11,2748.646240234375,3,1,1.1,142,52.2
2009-05-12,2825.496337890625,7,1,2.6,146,53.7
2009-05-13,2799.04638671875,7,1,2.6,149,54.8
2009-05-14,2786.04638671875,4,1,1.5,157,57.7
2009-05-15,2833.646240234375,7,1,2.6,164,60.3
2009-05-18,3293.345703125,29,1,10.7,203,74.6
2009-05-19,3309.045654296875,30,1,11.0,227,83.5
2009-05-20,3341.6455078125,17,1,6.2,237,87.1
2009-05-21,3327.6455078125,20,1,7.4,249,91.5
2009-05-22,3355.045654296875,12,1,4.4,250,91.9
2009-05-25,3401.695556640625,15,1,5.5,253,93.0
2009-05-26,3309.695556640625,15,1,5.5,250,91.9
2009-05-27,3442.295654296875,9,1,3.3,253,93.0
2009-05-28,3487.6953125,15,1,5.5,255,93.8
2009-05-29,3579.895263671875,18,1,6.6,256,94.1
2009-06-01,3654.195068359375,33,1,12.1,260,95.6
2009-06-02,3641.4951171875,20,1,7.4,260,95.6
2009-06-03,3656.4951171875,19,1,7.0,261,96.0
2009-06-04,3708.09521484375,25,1,9.2,265,97.4
2009-06-05,3710.4951171875,39,1,14.3,265,97.4
2009-06-08,3562.6953125,15,1,5.5,264,97.1
2009-06-09,3661.2451171875,7,1,2.6,265,97.4
2009-06-10,3732.795166015625,22,1,8.1,265,97.4
2009-06-11,3711.09521484375,13,1,4.8,265,97.4
2009-06-12,3664.89501953125,13,1,4.8,265,97.4
2009-06-15,3594.245361328125,10,1,3.7,262,96.3
2009-06-16,3639.39501953125,9,1,3.3,264,97.1
2009-06-17,3504.29541015625,13,1,4.8,259,95.2
2009-06-18,3412.445556640625,4,1,1.5,255,93.8
2009-06-19,3458.845458984375,8,1,2.9,257,94.5
2009-06-22,3408.095703125,8,1,2.9,258,94.9
2009-06-23,3420.445556640625,4,1,1.5,257,94.5
2009-06-24,3467.095458984375,7,1,2.6,258,94.9
2009-06-25,3433.1455078125,12,1,4.4,261,96.0
2009-06-26,3521.845458984375,16,1,5.9,259,95.2
2009-06-29,3555.29541015625,23,1,8.5,263,96.7
2009-06-30,3469.6953125,14,1,5.1,261,96.0
2009-07-01,3503.645263671875,9,1,3.3,262,96.3
2009-07-02,3526.6953125,10,1,3.7,263,96.7
2009-07-03,3568.04541015625,10,1,3.7,262,96.3
2009-07-06,3374.1455078125,10,1,3.7,257,94.5
2009-07-07,3382.795654296875,10,1,3.7,258,94.9
2009-07-08,3295.095703125,5,1,1.8,257,94.5
2009-07-09,3306.045654296875,9,1,3.3,259,95.2
2009-07-10,3244.895751953125,6,1,2.2,258,94.9
2009-07-13,3198.495849609375,5,1,1.8,248,91.2
2009-07-14,3313.095703125,6,1,2.2,256,94.1
2009-07-15,3435.695556640625,13,1,4.8,261,96.0
2009-07-16,3442.545654296875,17,1,6.2,263,96.7
2009-07-17,3542.1953125,17,1,6.2,265,97.4
2009-07-20,3630.945068359375,31,1,11.4,266,97.8
2009-07-21,3602.9453125,22,1,8.1,268,98.5
2009-07-22,3564.995361328125,18,1,6.6,266,97.8
2009-07-23,3646.2451171875,19,1,7.0,268,98.5
2009-07-24,3689.64501953125,33,1,12.1,268,98.5
2009-07-27,3707.9951171875,41,1,15.1,269,98.9
2009-07-28,3726.14501953125,32,1,11.8,269,98.9
2009-07-29,3685.64501953125,23,1,8.5,269,98.9
2009-07-30,3721.34521484375,28,1,10.3,268,98.5
2009-07-31,3764.09521484375,37,1,13.6,269,98.9
2009-08-03,3823.794921875,34,1,12.5,268,98.5
2009-08-04,3806.195068359375,42,1,15.4,267,98.2
2009-08-05,3827.294921875,19,1,7.0,268,98.5
2009-08-06,3742.545166015625,20,1,7.4,268,98.5
2009-08-07,3663.59521484375,6,1,2.2,268,98.5
2009-08-10,3624.995361328125,16,1,5.9,267,98.2
2009-08-11,3647.7451171875,11,1,4.0,266,97.8
2009-08-12,3640.9951171875,13,1,4.8,267,98.2
2009-08-13,3758.14501953125,16,1,5.9,269,98.9
